,Unnamed: 0.1,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
3295,721,2.40,Luzerner Lebkuchen,unknown,100.0,Snacks & Sweets,Migros,2023-05-24
3296,722,1.40,M-ClassicM-Classic Amarello-Törtli,unknown,75.0,Snacks & Sweets,Migros,2023-05-24
3297,723,1.60,M-BudgetM-Budget Linzertörtli,unknown,150.0,Snacks & Sweets,Migros,2023-05-24
3298,724,2.40,AHA Banana Bread,unknown,100.0,Snacks & Sweets,Migros,2023-05-24
3299,725,2.10,Hazelnut Snack,unknown,75.0,Snacks & Sweets,Migros,2023-05-24
3300,726,1.70,Himbeer- Vanille Plunder,unknown,110.0,Snacks & Sweets,Migros,2023-05-24
3301,727,7.70,Curiosite aux amande,unknown,290.0,Snacks & Sweets,Migros,2023-05-24
3302,728,1.55,M-ClassicM-Classic Nuss-Törtli,unknown,80.0,Snacks & Sweets,Migros,2023-05-24
3303,729,1.40,M-ClassicM-Classic Kokos Schokoladen Törtli,unknown,80.0,Snacks & Sweets,Migros,2023-05-24
3304,730,2.40,M-BudgetM-Budget Zitronencake,unknown,400.0,Snacks & Sweets,Migros,2023-05-24
3305,731,3.90,Werners Mini Magenbrot,Werners,120.0,Snacks & Sweets,Migros,2023-05-24
3306,732,4.70,Werners Magenbrot,Werners,250.0,Snacks & Sweets,Migros,2023-05-24
3307,733,1.55,Haselnuss-Carré,unknown,90.0,Snacks & Sweets,Migros,2023-05-24
3308,734,6.60,Luzerner Lebkuchen,unknown,450.0,Snacks & Sweets,Migros,2023-05-24
3309,735,2.40,M-BudgetM-Budget Marmorcake,unknown,400.0,Snacks & Sweets,Migros,2023-05-24
3310,736,1.70,Mini Cake Lemon,unknown,90.0,Snacks & Sweets,Migros,2023-05-24
3311,737,2.60,M-BudgetM-Budget Roulade Erdbeere,unknown,400.0,Snacks & Sweets,Migros,2023-05-24
3312,738,2.95,SQ MH RED PEQUILLO PEPPERS,Sun Queen,160.0,Snacks & Sweets,Migros,2023-05-24
3313,739,6.60,Luzerner Birnweggen,unknown,300.0,Snacks & Sweets,Migros,2023-05-24
3314,740,5.20,Luzerner Birnweggen,unknown,240.0,Snacks & Sweets,Migros,2023-05-24
3315,741,3.10,-Törtchen,Party,225.0,Snacks & Sweets,Migros,2023-05-24
3316,742,13.60,Dama Steinpilze in Öl,Sacla,200.0,Snacks & Sweets,Migros,2023-05-24
3317,743,5.20,Ponti Peperlizia L'Ortoghiotto,Ponti,330.0,Snacks & Sweets,Migros,2023-05-24
3318,744,1.40,M-ClassicM-Classic Choc-Törtli,unknown,75.0,Snacks & Sweets,Migros,2023-05-24
3319,745,1.70,Mini Dänenstollen,unknown,90.0,Snacks & Sweets,Migros,2023-05-24
3320,746,1.80,Mini Linzertörtli,unknown,72.0,Snacks & Sweets,Migros,2023-05-24
3321,747,5.60,Banana Bread,unknown,320.0,Snacks & Sweets,Migros,2023-05-24
3322,748,6.10,Walkers Genfer Cake,Walkers,350.0,Snacks & Sweets,Migros,2023-05-24
3323,749,4.10,Ponti Peperlizia I Peperoni,Ponti,210.0,Snacks & Sweets,Migros,2023-05-24
3324,750,5.40, AntipastiPepperballs mit Frischkäse,Dittmann,290.0,Snacks & Sweets,Migros,2023-05-24
3325,751,9.30,Carciofini all'olio,unknown,300.0,Snacks & Sweets,Migros,2023-05-24
3326,752,2.95,M-SELEC MH M.ARTISCHOCKEN,Migros Sélection,130.0,Snacks & Sweets,Migros,2023-05-24
3327,753,4.30,Polli MSC Antipasto Verdure e tonno,Polli,200.0,Snacks & Sweets,Migros,2023-05-24
3328,754,6.20,Polli Riso più leggero senza olio,Polli,540.0,Snacks & Sweets,Migros,2023-05-24
3329,755,4.70,Polli Condimento Riso più con tonno,Polli,290.0,Snacks & Sweets,Migros,2023-05-24
3330,756,4.70,Werners Magenbrot,Werners,250.0,Snacks & Sweets,Migros,2023-05-24
3331,757,5.50,Birnweggli,unknown,320.0,Snacks & Sweets,Migros,2023-05-24
3332,758,3.95,Gugelhopf Zitrone,unknown,500.0,Snacks & Sweets,Migros,2023-05-24
3333,759,3.95,Zitronenkuchen,unknown,450.0,Snacks & Sweets,Migros,2023-05-24
3334,760,3.95,Marmorkuchen,unknown,450.0,Snacks & Sweets,Migros,2023-05-24
3335,761,4.95,EMILIO POMO. SECC. PUGLIA,Da Emilio,150.0,Snacks & Sweets,Migros,2023-05-24
3336,762,1.40,M-ClassicM-Classic Erdbeer-Rhabarber Törtli,unknown,75.0,Snacks & Sweets,Migros,2023-05-24
3337,763,0.95,M-BudgetM-Budget Zitronentörtchen,unknown,75.0,Snacks & Sweets,Migros,2023-05-24
3338,764,7.90,Bio Bündner Nusstorte,unknown,300.0,Snacks & Sweets,Migros,2023-05-24
3339,765,5.50,Lebkuchen,unknown,300.0,Snacks & Sweets,Migros,2023-05-24
3340,766,2.50,HB Schenkeli,unknown,70.0,Snacks & Sweets,Migros,2023-05-24
3341,767,7.20,Werners AdR Magenbrot ,Werners,400.0,Snacks & Sweets,Migros,2023-05-24
3342,768,3.20,Ricola Gletscherminze,Ricola,50.0,Snacks & Sweets,Migros,2023-05-24
3343,769,3.20,Ricola Holunderblüten,Ricola,50.0,Snacks & Sweets,Migros,2023-05-24
3344,770,3.20,Ricola Orangenminze ohne Zucker,Ricola,50.0,Snacks & Sweets,Migros,2023-05-24
3345,771,3.20,Ricola Eucalyptus,Ricola,50.0,Snacks & Sweets,Migros,2023-05-24
3346,772,3.20,Ricola Zitronenmelisse,Ricola,50.0,Snacks & Sweets,Migros,2023-05-24
3347,773,3.20,Ricola Kräuter,Ricola,50.0,Snacks & Sweets,Migros,2023-05-24
3348,774,7.20,Werners Magenbrot,Werners,400.0,Snacks & Sweets,Migros,2023-05-24
3349,775,5.40,Migros Bio Cake Haselnuss-Schokolade,Migros Bio,260.0,Snacks & Sweets,Migros,2023-05-24
3350,776,8.50,Delicatesse orange,unknown,260.0,Snacks & Sweets,Migros,2023-05-24
3351,777,5.30,Da Emilio Pomodorini Ciliegin semi-secchi,Da Emilio,280.0,Snacks & Sweets,Migros,2023-05-24
3352,778,7.30,Throat lozengesBlueberry,Grether's,110.0,Snacks & Sweets,Migros,2023-05-24
3353,779,10.30,Sélection Christstollen,Migros Sélection,720.0,Snacks & Sweets,Migros,2023-05-24
3354,780,10.30, Christstollen,Sélection,720.0,Snacks & Sweets,Migros,2023-05-24
3355,781,3.20,M-BudgetM-Budget Pudding Küchlein,unknown,240.0,Snacks & Sweets,Migros,2023-05-24
3356,782,1.–,M-BudgetM-Budget Zitronenmelisse ohne Zucker,unknown,125.0,Snacks & Sweets,Migros,2023-05-24
3357,783,12.95,  Mini PralinésMini pralinés assorted,Lindt,180.0,Snacks & Sweets,Migros,2023-05-24
3358,784,3.60,Tradition - BiscuitsSandwich shortbread with raspberry fillingNusshörnli,unknown,140.0,Snacks & Sweets,Migros,2023-05-24
3359,785,2.65,  SuprêmeExtra dark chocolate91% Cocoa,Frey,100.0,Snacks & Sweets,Migros,2023-05-24
3360,786,4.10,  PureSpelt pastry and ryeChili- Oregano,Blévita,190.0,Snacks & Sweets,Migros,2023-05-24
3361,787,8.50,Assorted truffles,Frey,230.0,Snacks & Sweets,Migros,2023-05-24
3362,788,2.40,  Corn ChipsCorn ChipsPlain,Zweifel,150.0,Snacks & Sweets,Migros,2023-05-24
3363,789,3.95,Meringues bowls,unknown,120.0,Snacks & Sweets,Migros,2023-05-24
3364,790,2.30,  Bizzl MixFrothy sugar sweets,Trolli,200.0,Snacks & Sweets,Migros,2023-05-24
3365,791,2.20,  GiandorWhite chocolate with almond cream fillingWhite,Frey,100.0,Snacks & Sweets,Migros,2023-05-24
3366,792,4.20,  BrancheOvaltine Branchli,Ovomaltine,110.0,Snacks & Sweets,Migros,2023-05-24
3367,793,3.40,Meringue with hazelnuts and milk chocolateMilk chocolate rocher,Chocmidor,100.0,Snacks & Sweets,Migros,2023-05-24
3368,794,2.65,  SuprêmeExtra dark chocolatePlease:,Frey,100.0,Snacks & Sweets,Migros,2023-05-24
3369,795,2.10,Coconut fruit slice,Alnatura,75.0,Snacks & Sweets,Migros,2023-05-24
3370,796,2.10,M-ClassicGreek olives black,unknown,200.0,Snacks & Sweets,Migros,2023-05-24
3371,797,1.80,Strawberry flavored gumdrop,Red Band,100.0,Snacks & Sweets,Migros,2023-05-24
3372,798,2.20,"  Les AdorablesChocolate barsMilk chocolate, praline filling and pistachios",Frey,100.0,Snacks & Sweets,Migros,2023-05-24
3373,799,4.30,Spelt SabléLemon,Migros Bio,200.0,Snacks & Sweets,Migros,2023-05-24
3374,800,3.95,Apéro biscuitsTarallini,Da Emilio,300.0,Snacks & Sweets,Migros,2023-05-24
3375,801,3.60,Tradition - BiscuitsSablé MacaroonChocolate,unknown,100.0,Snacks & Sweets,Migros,2023-05-24
3376,802,2.50,Gomme aux fruitsPommes Fizz,Haribo,200.0,Snacks & Sweets,Migros,2023-05-24
3377,803,2.65,  Suprême83% Dark chocolateDominican Republic,Frey,100.0,Snacks & Sweets,Migros,2023-05-24
3378,804,2.50,Beetroot spread cream Horseradish,Alnatura,180.0,Snacks & Sweets,Migros,2023-05-24
3379,805,3.95,Bricelets éventails,Eclair,190.0,Snacks & Sweets,Migros,2023-05-24
3380,806,4.20,Confiserie en massepain au gingembre,Alnatura,100.0,Snacks & Sweets,Migros,2023-05-24
3381,807,1.20,Bonbons de chocolat au lait,Smarties,38.0,Snacks & Sweets,Migros,2023-05-24
3382,808,1.25,  SurpriseOeuf confiserie recouvert de chocolat supérieur au lait,Kinder,20.0,Snacks & Sweets,Migros,2023-05-24
3383,809,4.30,Spécialités de confiserieFourré à la crème de noisettes,Giotto,116.0,Snacks & Sweets,Migros,2023-05-24
3384,810,4.95,OLIVA TARTUFI BIANCHI,Oliva,200.0,Snacks & Sweets,Migros,2023-05-24
3385,811,8.95,Lindt Hauchdünn Milch-Orange,Lindt,180.0,Snacks & Sweets,Migros,2023-05-24
3386,812,8.95,Lindt Hauchdünn Noir 52% Cacao,Lindt,180.0,Snacks & Sweets,Migros,2023-05-24
3387,813,8.95,Lindt Hauchdünn Milch,Lindt,180.0,Snacks & Sweets,Migros,2023-05-24
3388,814,5.95,Lindt Lindor Milch Herz,Lindt,62.0,Snacks & Sweets,Migros,2023-05-24
3389,815,4.80,Celebrations,Celebrations,196.0,Snacks & Sweets,Migros,2023-05-24
3390,816,5.95,Lindt Squares Dark Caramel Sea Salt,Lindt,144.0,Snacks & Sweets,Migros,2023-05-24
3391,817,3.–,Alnatura Kokos Minis Zartbitter,Alnatura,80.0,Snacks & Sweets,Migros,2023-05-24
3392,818,5.95,Lindt Squares Dark Orange,Lindt,138.0,Snacks & Sweets,Migros,2023-05-24
3393,819,3.70,Mozartkugeln,Schluckwerder,200.0,Snacks & Sweets,Migros,2023-05-24
3394,820,4.95,Lindt Sensation Heidelbeere & Acai,Lindt,150.0,Snacks & Sweets,Migros,2023-05-24
3395,821,4.95,Lindt Sensation Himbeere & Cranberry,Lindt,150.0,Snacks & Sweets,Migros,2023-05-24
3396,822,6.50,Lindt Hello Mini Emotis,Lindt,140.0,Snacks & Sweets,Migros,2023-05-24
3397,823,3.20,Knoppers Nussriegel,Knoppers,200.0,Snacks & Sweets,Migros,2023-05-24
3398,824,3.60,Marienkäfer,unknown,95.0,Snacks & Sweets,Migros,2023-05-24
3399,825,3.95,Coaties Cappuccino,Frey,150.0,Snacks & Sweets,Migros,2023-05-24
3400,826,1.95,So Nuts Ragusa,Ragusa,40.0,Snacks & Sweets,Migros,2023-05-24
3401,827,3.60,Marienkäfer mit Pralinenfüllung,unknown,80.0,Snacks & Sweets,Migros,2023-05-24
3402,828,3.20,Marzipan Rum-Sultan. und Schokolade,unknown,96.0,Snacks & Sweets,Migros,2023-05-24
3403,829,2.30,Kinder Bueno White,Kinder,129.0,Snacks & Sweets,Migros,2023-05-24
3404,830,7.95,Mars Mixed Minis,Mars,500.0,Snacks & Sweets,Migros,2023-05-24
3405,831,2.50,Zaini Überraschungsei,Zaini,60.0,Snacks & Sweets,Migros,2023-05-24
3406,832,7.95,Toblerone Tiny Mix,Toblerone,248.0,Snacks & Sweets,Migros,2023-05-24
3407,833,4.40,M&M'sM&M's Salted Caramel,unknown,220.0,Snacks & Sweets,Migros,2023-05-24
3408,834,3.95,So Nuts Ragusa,Ragusa,120.0,Snacks & Sweets,Migros,2023-05-24
3409,835,3.95,So Nuts Coffee,unknown,120.0,Snacks & Sweets,Migros,2023-05-24
3410,836,3.95,Crunchy Clouds Berry Mix,Frey,150.0,Snacks & Sweets,Migros,2023-05-24
3411,837,9.50,Le Roy RenéPetits Calissons,unknown,130.0,Snacks & Sweets,Migros,2023-05-24
3412,838,1.95,So Nuts Coffee,unknown,40.0,Snacks & Sweets,Migros,2023-05-24
3413,839,3.95,Crunchy Clouds Mango,Frey,150.0,Snacks & Sweets,Migros,2023-05-24
3414,840,3.90,Kinder Schokolade,Kinder,300.0,Snacks & Sweets,Migros,2023-05-24
3415,841,3.95,Kinder Happy Moments,Kinder,161.0,Snacks & Sweets,Migros,2023-05-24
3416,842,8.95,Gottlieber Classic Mini,Gottlieber,150.0,Snacks & Sweets,Migros,2023-05-24
3417,843,5.20,Melanzane Olio Oliva,unknown,200.0,Snacks & Sweets,Migros,2023-05-24
3418,844,3.70,Polli Antipasto Farcitoast,Polli,290.0,Snacks & Sweets,Migros,2023-05-24
3419,845,2.30,San Antonio Pandorino Schokolade,San Antonio,90.0,Snacks & Sweets,Migros,2023-05-24
3420,846,3.50,Polli Peperoni Mix,Polli,285.0,Snacks & Sweets,Migros,2023-05-24
3421,847,1.20,Polli Bruschetta Pomodoro e aglio,Polli,90.0,Snacks & Sweets,Migros,2023-05-24
3422,848,7.95,La Reinese Peperoncini farc. al tonno,unknown,200.0,Snacks & Sweets,Migros,2023-05-24
3423,849,4.60,Polli Champignons grilliert,Polli,285.0,Snacks & Sweets,Migros,2023-05-24
3424,850,5.65,Aus der Region Zwiebel-Confit,unknown,110.0,Snacks & Sweets,Migros,2023-05-24
3425,851,4.90,Polli Pilzmix grilliert,Polli,285.0,Snacks & Sweets,Migros,2023-05-24
3426,852,4.10,La Reinese Peperoncini macinati,unknown,170.0,Snacks & Sweets,Migros,2023-05-24
3427,853,5.50,Polli Funghi alla pizzaiola,Polli,285.0,Snacks & Sweets,Migros,2023-05-24
3428,854,4.20, Chocolates Almond Butter Cups,Niagara,116.0,Snacks & Sweets,Migros,2023-05-24
3429,855,3.20,Da Emilio Bruschetta carciofi,Da Emilio,190.0,Snacks & Sweets,Migros,2023-05-24
3430,856,19.10,Sélection Panettone Artigianale,Migros Sélection,500.0,Snacks & Sweets,Migros,2023-05-24
3431,857,19.10, Panettone Artigianale,Sélection,500.0,Snacks & Sweets,Migros,2023-05-24
3432,858,4.95,Antipasti Platte,unknown,170.0,Snacks & Sweets,Migros,2023-05-24
3433,859,10.90,Aus der Region Peperon. sott'olio,unknown,130.0,Snacks & Sweets,Migros,2023-05-24
3434,860,2.80,Crispy Coaties Salzbrezel,Frey,100.0,Snacks & Sweets,Migros,2023-05-24
3435,861,3.20,  ExcellenceTablette de chocolatDark- Intense Pear,Lindt,100.0,Snacks & Sweets,Migros,2023-05-24
3436,862,4.20,"Powerful MixEdamame, roasted almonds, Blackcurrant &Chickpeas",You,170.0,Snacks & Sweets,Migros,2023-05-24
3437,863,5.95,  RagusaChocolate pralines with praline fillingFriends - Classic,Camille Bloch,132.0,Snacks & Sweets,Migros,2023-05-24
3438,864,4.20,Rice crackersPoppy,Blévita,210.0,Snacks & Sweets,Migros,2023-05-24
3439,865,3.95,Pommes ChipsCrème fraîche,Farm,175.0,Snacks & Sweets,Migros,2023-05-24
3440,866,3.50,  Schoko-BonsWhite chocolate confection filled with milk and crushed hazelnuts,Kinder,200.0,Snacks & Sweets,Migros,2023-05-24
3441,867,10.70,Finest treats,unknown,1000.0,Snacks & Sweets,Migros,2023-05-24
3442,868,4.30,Extra fine milk chocolateCats' tongues,Frey,125.0,Snacks & Sweets,Migros,2023-05-24
3443,869,4.50,  Les GrandesChocolate barsWhite almond,Lindt,150.0,Snacks & Sweets,Migros,2023-05-24
3444,870,4.50,  Les GrandesChocolate barsMilk nut,Lindt,150.0,Snacks & Sweets,Migros,2023-05-24
3445,871,5.10,"Chocolate barsDark, 80% cocoa Trinidad",Sélection,80.0,Snacks & Sweets,Migros,2023-05-24
3446,872,4.20,Corn ChipsWith barbecue taste,Pancho Villa,200.0,Snacks & Sweets,Migros,2023-05-24
3447,873,4.30,Spelt SabléChocolate,Migros Bio,200.0,Snacks & Sweets,Migros,2023-05-24
3448,874,4.60,er  Around the worldCereal barsCheesecake,Farm,156.0,Snacks & Sweets,Migros,2023-05-24
3449,875,4.70,"Noix mélangées Exotic, salées",Excellent,170.0,Snacks & Sweets,Migros,2023-05-24
3450,876,1.95,Red Band Sweet Strawberries,Red Band,100.0,Snacks & Sweets,Migros,2023-05-24
3451,877,3.40, Maître Choc.Villars Larmes d'absinthe noir,Villars,100.0,Snacks & Sweets,Migros,2023-05-24
3452,878,2.80,Camille Bloch Kirsch ohne Zuckerkruste,Camille Bloch,100.0,Snacks & Sweets,Migros,2023-05-24
3453,879,1.95,Alnatura Gummibären Mix rote Früchte,Alnatura,100.0,Snacks & Sweets,Migros,2023-05-24
3454,880,2.30,Trolli Dinorex,Trolli,200.0,Snacks & Sweets,Migros,2023-05-24
3455,881,3.70,Mentos Mint,Mentos,190.0,Snacks & Sweets,Migros,2023-05-24
3456,882,3.–,Bonelle Mix Gelées,Bonelle,175.0,Snacks & Sweets,Migros,2023-05-24
3457,883,2.80,Cola Fröschli,Cola Fröschli,140.0,Snacks & Sweets,Migros,2023-05-24
3458,884,3.–,Gocce Liquirizia,Gocce,175.0,Snacks & Sweets,Migros,2023-05-24
3459,885,5.30,Sun Queen Pekannüsse,Sun Queen,170.0,Snacks & Sweets,Migros,2023-05-24
3460,886,3.60,Party Nussmischung Mexico,Party,200.0,Snacks & Sweets,Migros,2023-05-24
3461,887,2.95,Kinder Cards,Kinder,128.0,Snacks & Sweets,Migros,2023-05-24
3462,888,4.35,Pavesi Gocciole extra dark,Pavesi,400.0,Snacks & Sweets,Migros,2023-05-24
3463,889,4.90,Pavesi Gocciole Chocolate,Pavesi,500.0,Snacks & Sweets,Migros,2023-05-24
3464,890,3.–, BrothersFARM BROTHERS CHOCO CHIP,Farm,102.0,Snacks & Sweets,Migros,2023-05-24
3465,891,1.95,HARIBOHaribo wilde Erdbeeren,unknown,100.0,Snacks & Sweets,Migros,2023-05-24
3466,892,1.95,Red Band Sour Fizz,Red Band,100.0,Snacks & Sweets,Migros,2023-05-24
3467,893,1.40,HARIBOHaribo Goldbären,unknown,100.0,Snacks & Sweets,Migros,2023-05-24
3468,894,1.20,Swizzels Double Dip,Swizzels,20.0,Snacks & Sweets,Migros,2023-05-24
3469,895,1.95,HARIBOHaribo Pfirsiche,unknown,100.0,Snacks & Sweets,Migros,2023-05-24
3470,896,3.70,Mentos Fruit,Mentos,190.0,Snacks & Sweets,Migros,2023-05-24
3471,897,1.95,HARIBOHaribo Saure Pommes,unknown,100.0,Snacks & Sweets,Migros,2023-05-24
3472,898,1.95,HARIBOHaribo Happy Cola,unknown,100.0,Snacks & Sweets,Migros,2023-05-24
3473,899,3.80,Maynards Wine Gums,unknown,190.0,Snacks & Sweets,Migros,2023-05-24
3474,900,2.90,Balocco Zero più con gocce di cioccolato,Balocco,210.0,Snacks & Sweets,Migros,2023-05-24
3475,901,3.70,Mentos Rainbow,Mentos,190.0,Snacks & Sweets,Migros,2023-05-24
3476,902,7.20,  BioCooked chestnuts,Sun Queen,400.0,Snacks & Sweets,Migros,2023-05-24
3477,903,1.65,Almond honey bar,Alnatura,40.0,Snacks & Sweets,Migros,2023-05-24
3478,904,2.20,V-LoveChocolate bars,unknown,100.0,Snacks & Sweets,Migros,2023-05-24
3479,905,4.50,"  TouristMilk chocolateWith grapes, hazelnuts and almonds",Frey,210.0,Snacks & Sweets,Migros,2023-05-24
3480,906,3.40,Biscuits with milk chocolateRondo,Chocmidor,100.0,Snacks & Sweets,Migros,2023-05-24
3481,907,3.70,  ExcellenceChocolate barCaramel & Sea Salt 70%,Lindt,100.0,Snacks & Sweets,Migros,2023-05-24
3482,908,3.40,"FlutesCocktail, mini",unknown,135.0,Snacks & Sweets,Migros,2023-05-24
3483,909,4.95,  FairtradeChocolate ballsFilled with dark chocolate cream,Migros Bio,150.0,Snacks & Sweets,Migros,2023-05-24
3484,910,2.60,"Chocolate barsDark, with candied ginger",Migros Bio,100.0,Snacks & Sweets,Migros,2023-05-24
3485,911,2.50,  Ragusa60% Dark chocolateWith hazelnuts,Camille Bloch,100.0,Snacks & Sweets,Migros,2023-05-24
3486,912,2.15,Alnatura weisse Schokolade Crisp,Alnatura,100.0,Snacks & Sweets,Migros,2023-05-24
3487,913,8.95,Toblerone White,Toblerone,360.0,Snacks & Sweets,Migros,2023-05-24
3488,914,2.80,Petit Beurre Mini Framboise,unknown,125.0,Snacks & Sweets,Migros,2023-05-24
3489,915,4.60,WALKERS SHORTBR. GLUTENF.,Walkers,140.0,Snacks & Sweets,Migros,2023-05-24
3490,916,2.95,M-ClassicM-Classic Amigos Milch-Schoko,unknown,150.0,Snacks & Sweets,Migros,2023-05-24
3491,917,3.60,Rose of RichmondRoR Oaty Chocolate Biscuit glutenfrei,unknown,150.0,Snacks & Sweets,Migros,2023-05-24
3492,918,2.95,M-ClassicM-Classic Wiener Waffel,unknown,150.0,Snacks & Sweets,Migros,2023-05-24
3493,919,3.30,Petit Beurre Waldbeeren,unknown,138.0,Snacks & Sweets,Migros,2023-05-24
3494,920,0.90,Kinder Cards,Kinder,26.0,Snacks & Sweets,Migros,2023-05-24
3495,921,5.60,Flakes dunkle Schokolade,unknown,250.0,Snacks & Sweets,Migros,2023-05-24
3496,922,2.20,Frothy sugar sweetsFruit-flavored,Trolli,200.0,Snacks & Sweets,Migros,2023-05-24
3497,923,3.95,Sugar-free chewing gumSpearmint,Skai,64.0,Snacks & Sweets,Migros,2023-05-24
3498,924,3.50,  Sour TonguesSour cats' tongues,Red Band,300.0,Snacks & Sweets,Migros,2023-05-24
3499,925,2.30,  FrioneChocolate barsMilk chocolate with honey-almond nougat,Frey,100.0,Snacks & Sweets,Migros,2023-05-24
3500,926,1.25,Extra fine milk chocolateHeart-shaped,Frey,27.0,Snacks & Sweets,Migros,2023-05-24
3501,927,3.50,M-ClassicApricot Tart,unknown,400.0,Snacks & Sweets,Migros,2023-05-24
3502,928,3.30,"  SuprêmeChocolate barsMilk chocolate, whole hazelnuts and caramelized hazelnut brittle",Frey,180.0,Snacks & Sweets,Migros,2023-05-24
3503,929,3.95,LozengesRich in vitamins C,Sport Fresh,170.0,Snacks & Sweets,Migros,2023-05-24
3504,930,6.10,Frothy sugar sweets,Trolli,1000.0,Snacks & Sweets,Migros,2023-05-24
3505,931,3.20,WafersClassico,Chocmidor,190.0,Snacks & Sweets,Migros,2023-05-24
3506,932,4.20,Herb candiesGlacier mint - without sugar,Ricola,100.0,Snacks & Sweets,Migros,2023-05-24
3507,933,9.95,  LindorChocolate ballsAssorted,Lindt,200.0,Snacks & Sweets,Migros,2023-05-24
3508,934,6.50,  Beau NugaFine marzipan with 38% nougat coated with milk chocolate,Zentis,115.0,Snacks & Sweets,Migros,2023-05-24
3509,935,5.80,  ProteinFilled spelt biscuitsCocoa - almond,Blévita,216.0,Snacks & Sweets,Migros,2023-05-24
3510,936,1.40,"Chewing gumCinnamon, sugar-free, with sweeteners",Skai,20.0,Snacks & Sweets,Migros,2023-05-24
3511,937,2.75,"M-Classic  Blox Biskizz miniBiscuit, caramel, chocolatMinis",unknown,40.0,Snacks & Sweets,Migros,2023-05-24
3512,938,4.20,  BriossGénoise fourré au lait,Kinder,270.0,Snacks & Sweets,Migros,2023-05-24
3513,939,1.30,  RisolettoMilk chocolate with rice crispies and caramel fillingClassic,Frey,42.0,Snacks & Sweets,Migros,2023-05-24
3514,940,1.95,Almond biscuitsAlmond,Moo Bär,45.0,Snacks & Sweets,Migros,2023-05-24
3515,941,1.20,Milk chocolate with filled fine candycreme,Snickers,50.0,Snacks & Sweets,Migros,2023-05-24
3516,942,3.60,Twix Sticks,Twix,200.0,Snacks & Sweets,Migros,2023-05-24
3517,943,4.80,Sun Queen Paprika-Cashewnüsse,Sun Queen,170.0,Snacks & Sweets,Migros,2023-05-24
3518,944,1.20,Alnatura Riegel Café Biscuit,Alnatura,37.5,Snacks & Sweets,Migros,2023-05-24
3519,945,1.40,Kinder Riegel,Kinder,42.0,Snacks & Sweets,Migros,2023-05-24
3520,946,0.75,Kinder Riegel,Kinder,21.0,Snacks & Sweets,Migros,2023-05-24
3521,947,4.50,Risoletto minis assortiert,Frey,210.0,Snacks & Sweets,Migros,2023-05-24
3522,948,4.50, minis assortiert,Risoletto,210.0,Snacks & Sweets,Migros,2023-05-24
3523,949,1.50,Appenzeller Biberli,unknown,75.0,Snacks & Sweets,Migros,2023-05-24
3524,950,2.60,DalColle Trotterella,Dal Colle,172.0,Snacks & Sweets,Migros,2023-05-24
3525,951,2.60,Pansoffice,Dal Colle,202.0,Snacks & Sweets,Migros,2023-05-24
3526,952,3.95,Mini Schenkeli,unknown,300.0,Snacks & Sweets,Migros,2023-05-24
3527,953,4.95,M-ClassicM-Classic Zitronenrollen,unknown,300.0,Snacks & Sweets,Migros,2023-05-24
3528,954,4.95,M-ClassicM-Classic Himbeer Rolle,unknown,300.0,Snacks & Sweets,Migros,2023-05-24
3529,955,2.60,DalColle Bambolone al latte,Dal Colle,210.0,Snacks & Sweets,Migros,2023-05-24
3530,956,8.95,Golden,Toblerone,360.0,Snacks & Sweets,Migros,2023-05-24
